aqi_id,pollutant_code
126118,PM2.5
126119,PM2.5
126120,PM2.5
126121,PM10
126122,O3
126123,PM2.5
126124,PM2.5
126125,PM10
126126,PM2.5
126127,PM2.5
126128,PM2.5
126129,PM10
126130,PM2.5
126131,PM2.5
126131,PM10
126132,PM10
126133,PM2.5
126134,PM2.5
126135,PM2.5
126136,PM2.5
126137,PM10
126138,PM2.5
126139,PM10
126140,PM2.5
126141,PM10
126142,PM2.5
126143,PM2.5
126144,PM10
126145,PM10
126146,PM2.5
126147,PM10
126148,PM2.5
126149,CO
126150,O3
126151,PM2.5
126152,PM2.5
126153,PM2.5
126154,PM2.5
126155,PM2.5
126156,PM2.5
126157,PM2.5
126158,PM2.5
126159,PM2.5
126160,PM10
126161,PM2.5
126162,PM2.5
126163,PM2.5
126164,PM10
126165,PM2.5
126166,PM2.5
126167,PM10
126168,PM2.5
126168,O3
126169,PM2.5
126170,O3
126171,PM2.5
126172,PM10
126173,PM10
126174,PM10
126175,PM2.5
126176,PM2.5
126177,PM10
126178,PM2.5
126179,PM2.5
126180,PM10
126181,PM2.5
126182,PM10
126183,PM2.5
126184,PM2.5
126185,O3
126186,PM2.5
126187,PM2.5
126188,PM2.5
126189,PM10
126190,PM2.5
126191,PM2.5
126192,PM2.5
126193,PM10
126194,PM2.5
126195,PM10
126196,PM2.5
126197,PM10
126198,PM2.5
126199,PM2.5
126200,PM2.5
126201,PM2.5
126202,PM2.5
126203,PM2.5
126204,PM10
126205,PM2.5
126206,PM2.5
126207,PM2.5
126208,PM2.5
126209,PM2.5
126210,PM2.5
126211,PM10
126212,PM10
126213,PM2.5
126214,PM10
126215,PM10
126216,PM10
126217,PM2.5
126218,PM2.5
126219,PM10
126220,PM10
126221,CO
126222,PM2.5
126223,PM2.5
126224,PM2.5
126225,PM2.5
126226,PM2.5
126227,CO
126228,PM2.5
126228,PM10
126229,PM2.5
126230,PM10
126231,PM2.5
126232,PM10
126233,PM2.5
126234,PM10
126235,PM2.5
126236,PM2.5
126237,PM2.5
126238,PM2.5
126239,PM2.5
126240,PM2.5
126240,O3
126241,PM10
126242,PM10
126243,PM2.5
126244,PM2.5
126245,PM2.5
126246,PM2.5
126247,O3
126248,O3
126249,PM2.5
126250,PM2.5
126251,PM2.5
126251,PM10
126252,PM2.5
126253,PM2.5
126254,PM2.5
126255,PM10
126256,PM10
126257,PM2.5
126258,O3
126259,PM2.5
126260,PM2.5
126261,PM2.5
126262,PM10
126263,O3
126264,SO2
126265,PM10
126266,O3
126267,PM2.5
126267,PM10
126268,PM2.5
126269,PM2.5
126270,PM10
126271,PM10
126272,O3
126273,PM2.5
126274,PM10
126275,PM2.5
126276,PM2.5
126277,PM10
126278,PM2.5
126279,PM2.5
126280,PM10
126281,PM2.5
126282,PM2.5
126283,PM10
126284,PM2.5
126285,PM10
126286,PM2.5
126287,PM2.5
126288,PM2.5
126289,PM2.5
126290,PM10
126291,PM10
126291,O3
126292,PM10
126293,PM2.5
126294,PM10
126295,PM2.5
126296,PM2.5
126297,PM2.5
126298,PM2.5
126299,PM2.5
126300,PM2.5
126300,O3
126301,PM2.5
126302,PM2.5
126303,PM10
126304,PM10
126305,PM10
126306,PM2.5
126307,PM2.5
126308,PM10
126309,PM10
126310,PM2.5
126311,O3
126312,PM2.5
126313,PM2.5
126314,PM2.5
126315,PM2.5
126315,PM10
126316,PM2.5
126317,PM10
126318,PM2.5
126319,PM2.5
126320,PM10
126321,PM10
126322,PM2.5
126323,PM10
126324,PM2.5
126325,PM2.5
126326,PM2.5
126327,PM10
126328,PM2.5
126329,PM2.5
126330,PM2.5
126331,PM2.5
126332,PM2.5
126332,PM10
126333,PM2.5
126334,PM2.5
126335,PM10
126336,PM2.5
126336,PM10
126337,O3
126338,O3
126339,PM2.5
126340,PM2.5
126341,PM2.5
126342,PM2.5
126343,PM2.5
126343,PM10
126344,PM2.5
126345,PM10
126346,PM2.5
126347,PM2.5
126348,PM2.5
126349,PM2.5
126350,PM2.5
126351,PM2.5
126352,PM10
126353,PM2.5
126354,PM2.5
126355,SO2
126356,PM2.5
126357,PM2.5
126358,PM2.5
126359,PM2.5
126360,PM2.5
126361,PM10
126362,PM10
126363,PM10
126364,PM2.5
126364,PM10
126365,PM10
126366,PM2.5
126367,PM2.5
126368,PM10
126368,O3
126369,PM2.5
126370,PM10
126371,PM2.5
126371,PM10
126372,PM2.5
126373,NO2
126374,PM2.5
126374,PM10
126375,PM2.5
126376,PM2.5
126376,PM10
126377,PM2.5
126378,PM2.5
126379,PM2.5
126380,O3
126381,PM2.5
126381,PM10
126382,PM2.5
126383,PM2.5
126384,PM2.5
126385,PM10
126386,PM2.5
126387,PM2.5
126388,PM10
126389,PM10
126389,O3
126390,PM2.5
126391,PM10
126392,PM2.5
126393,PM2.5
126394,PM2.5
126395,PM2.5
126396,PM10
126397,PM2.5
126398,PM2.5
126399,PM2.5
126400,PM2.5
126401,PM2.5
126402,PM2.5
126402,NO2
126403,PM2.5
126404,PM2.5
126405,PM2.5
126406,PM2.5
126407,PM2.5
126408,PM2.5
126409,PM2.5
126410,PM10
126411,PM10
126412,PM2.5
126413,PM2.5
126414,PM2.5
126414,PM10
126415,PM2.5
126416,PM2.5
126417,NO2
126418,PM2.5
126419,PM10
126420,PM2.5
126421,PM2.5
126422,PM2.5
126422,PM10
126423,PM2.5
126424,PM10
126425,PM10
126426,PM2.5
126427,PM2.5
126428,PM10
126429,PM2.5
126430,PM10
126431,PM2.5
126432,PM2.5
126433,PM2.5
126434,PM2.5
126435,PM10
126436,PM2.5
126437,PM10
126438,PM2.5
126439,PM2.5
126440,PM2.5
126441,PM2.5
126442,PM2.5
126443,PM2.5
126444,PM2.5
126445,PM2.5
126445,PM10
126446,O3
126447,O3
126448,PM10
126449,PM2.5
126450,PM2.5
126451,PM10
126452,PM2.5
126453,PM2.5
126454,PM10
126455,PM2.5
126456,PM2.5
126457,PM2.5
126457,O3
126458,PM2.5
126459,PM2.5
126460,PM2.5
126461,PM2.5
126461,PM10
126462,PM2.5
126463,PM2.5
126464,PM2.5
126464,PM10
126465,PM2.5
126466,PM2.5
126467,PM2.5
126468,PM2.5
126469,PM2.5
126470,PM10
126471,PM10
126472,PM10
126473,PM10
126474,PM2.5
126475,PM2.5
126476,PM2.5
126477,PM2.5
126478,PM2.5
126479,PM2.5
126480,PM2.5
126481,CO
126482,PM2.5
126483,PM10
126484,PM10
126485,O3
126486,PM2.5
126487,PM2.5
126488,PM2.5
126489,PM2.5
126489,PM10
126490,PM2.5
126491,PM2.5
126492,PM10
126493,PM2.5
126494,PM10
126495,PM10
126496,PM2.5
126497,PM2.5
126498,PM2.5
126498,PM10
126499,PM10
126500,PM2.5
126501,PM2.5
126502,PM2.5
126503,PM2.5
126504,PM10
126505,PM2.5
126506,PM2.5
126507,PM10
126508,PM2.5
126509,PM10
126510,PM2.5
126511,PM2.5
126512,PM10
126513,PM2.5
126514,O3
126515,O3
126516,PM2.5
126517,PM10
126518,PM2.5
126519,PM2.5
126520,PM2.5
126521,PM2.5
126522,PM2.5
126523,PM10
126524,PM10
126525,PM2.5
126526,PM2.5
126527,PM10
126528,PM2.5
126529,PM2.5
126530,PM2.5
126531,PM2.5
126532,PM2.5
126533,PM2.5
126534,PM2.5
126535,PM10
126536,PM2.5
126537,CO
126538,PM2.5
126539,PM2.5
126540,PM2.5
126541,PM2.5
126542,PM2.5
126543,PM2.5
126544,PM2.5
126544,PM10
126545,PM2.5
126546,PM2.5
126547,PM2.5
126548,PM2.5
126549,PM2.5
126550,PM10
126551,PM10
126552,SO2
126553,PM2.5
126554,PM2.5
126555,PM2.5
126556,PM10
126557,PM2.5
126558,O3
126559,O3
126560,PM2.5
126560,PM10
126561,PM10
126561,O3
126562,PM2.5
126563,PM10
126564,PM2.5
126565,PM2.5
126566,PM2.5
126567,PM2.5
126568,CO
126569,PM2.5
126570,O3
126570,PM2.5
126570,PM10
126571,PM2.5
126572,PM2.5
126573,PM10
126574,PM2.5
126575,PM10
126576,PM2.5
126577,PM10
126578,PM2.5
126579,PM10
126580,PM2.5
126581,PM2.5
126582,PM10
126583,PM2.5
126583,PM10
126584,PM10
126585,PM2.5
126586,PM10
126587,CO
126588,PM10
126589,PM2.5
126590,PM2.5
126591,PM10
126592,PM2.5
126593,PM2.5
126594,PM2.5
126595,PM2.5
126596,PM2.5
126597,PM10
126598,PM2.5
126599,PM10
126600,PM2.5
126601,PM10
126602,PM2.5
126603,PM2.5
126604,PM2.5
126605,PM10
126606,PM10
126607,PM10
126608,PM2.5
126609,PM2.5
126610,PM10
126611,PM2.5
126612,PM2.5
126613,PM2.5
126614,PM10
126615,PM2.5
126616,O3
126617,PM2.5
126618,PM2.5
126619,PM2.5
126620,PM2.5
126621,PM2.5
126622,PM2.5
126623,PM2.5
126624,PM10
126625,PM2.5
126625,PM10
126626,PM2.5
126627,PM10
126628,PM2.5
126628,PM10
126629,PM2.5
126630,PM10
126631,PM2.5
126632,PM2.5
126633,O3
126634,PM2.5
126635,PM2.5
126636,PM2.5
126637,PM10
126638,PM2.5
126639,PM2.5
126640,PM10
126641,PM2.5
126642,PM2.5
126643,O3
126644,PM2.5
126645,PM2.5
126646,PM2.5
126647,PM2.5
126648,PM2.5
126649,PM2.5
126650,PM2.5
126651,PM2.5
126652,PM2.5
126653,PM2.5
126654,PM2.5
126655,PM10
126656,PM2.5
126657,PM2.5
126658,PM2.5
126659,PM10
126660,PM10
126661,CO
126662,PM10
126663,PM2.5
126664,PM2.5
126665,PM2.5
126666,PM2.5
126667,PM2.5
126668,PM2.5
126669,NO2
126670,PM10
126671,PM2.5
126672,PM2.5
126673,PM2.5
126673,PM10
126674,PM2.5
126675,PM2.5
126676,PM2.5
126677,PM2.5
126678,PM10
126679,PM2.5
126680,PM2.5
126681,PM2.5
126682,PM2.5
126683,PM2.5
126684,PM2.5
126685,PM10
126686,PM2.5
126687,PM2.5
126688,PM10
126689,PM10
126690,PM2.5
126691,PM2.5
126692,PM2.5
126693,PM2.5
126694,PM2.5
126695,PM10
126696,PM10
126697,PM2.5
126698,PM10
126699,PM2.5
126700,PM2.5
126701,PM2.5
126702,PM2.5
126703,PM2.5
126704,O3
126704,PM2.5
126704,PM10
126705,PM2.5
126706,PM10
126707,PM2.5
126708,PM10
126709,PM2.5
126710,PM2.5
126711,PM2.5
126712,PM2.5
126713,PM10
126714,PM2.5
126715,PM10
126716,PM2.5
126716,PM10
126717,PM2.5
126718,PM2.5
126719,PM2.5
126720,PM2.5
126721,PM10
126722,PM10
126723,PM2.5
126724,PM10
126725,PM2.5
126726,PM2.5
126727,PM2.5
126728,PM10
126729,PM10
126730,PM2.5
126731,PM2.5
126732,PM10
126733,PM10
126734,PM2.5
126735,PM10
126736,PM10
126737,PM2.5
126738,PM2.5
126739,PM10
126740,PM2.5
126741,PM10
126742,PM2.5
126743,PM2.5
126744,PM2.5
126745,PM2.5
126746,PM2.5
126747,PM2.5
126748,PM2.5
126749,PM2.5
126750,PM2.5
126751,PM2.5
126752,PM2.5
126753,PM2.5
126754,PM2.5
126755,PM2.5
126756,PM2.5
126757,PM2.5
126758,PM2.5
126759,PM2.5
126760,PM2.5
126761,PM2.5
126762,PM2.5
126763,PM10
126764,PM2.5
126765,PM10
126766,PM10
126767,PM10
126767,O3
126768,PM10
126769,PM2.5
126770,PM2.5
126771,PM2.5
126772,PM2.5
126773,PM10
126774,PM2.5
126775,PM2.5
126776,PM10
126777,PM2.5
126778,PM2.5
126779,PM10
126780,PM2.5
126781,PM2.5
126782,SO2
126783,PM10
126784,PM2.5
126785,PM2.5
126786,CO
126787,PM2.5
126788,PM10
126789,PM2.5
126790,PM2.5
126791,PM2.5
126791,PM10
126792,PM2.5
126793,PM2.5
126794,PM2.5
126795,O3
126796,PM10
126797,PM2.5
126798,PM2.5
126799,PM2.5
126800,PM2.5
126801,PM10
126802,PM2.5
126803,PM2.5
126804,PM2.5
126805,PM2.5
126806,PM2.5
126806,O3
126807,PM10
126808,PM2.5
126809,PM2.5
126810,PM2.5
126811,PM2.5
126811,PM10
126812,PM2.5
126813,PM2.5
126814,PM2.5
126815,PM2.5
126816,PM2.5
126817,PM2.5
126818,PM2.5
126819,PM2.5
126820,PM2.5
126821,PM2.5
126822,PM2.5
126822,O3
126823,PM2.5
126824,PM2.5
126825,PM2.5
126826,PM2.5
126827,PM10
126828,PM2.5
126829,PM2.5
126830,PM2.5
126831,PM2.5
126832,PM2.5
126833,NO2
126834,PM2.5
126835,PM2.5
126836,PM2.5
126837,PM2.5
126837,PM10
126838,PM2.5
126839,PM2.5
126840,PM2.5
126841,PM10
126842,PM10
126843,PM2.5
126844,PM2.5
126845,PM2.5
126845,PM10
126846,PM2.5
126847,PM2.5
126848,PM2.5
126849,PM2.5
126850,PM2.5
126851,PM10
126852,PM2.5
126853,PM2.5
126854,PM2.5
126855,PM10
126856,PM2.5
126857,PM2.5
126858,PM2.5
126859,PM10
126860,PM2.5
126861,PM2.5
126862,PM2.5
126863,PM2.5
126864,O3
126864,PM2.5
126864,PM10
126865,PM10
126866,PM2.5
126866,PM10
126867,CO
126868,PM2.5
126869,PM2.5
126870,PM10
126871,PM2.5
126872,PM2.5
126873,PM2.5
126873,PM10
126874,PM2.5
126875,PM2.5
126876,PM2.5
126876,O3
126877,PM2.5
126877,PM10
126878,PM2.5
126878,O3
126879,PM10
126880,PM2.5
126881,PM2.5
126882,PM2.5
126883,PM10
126884,PM10
126885,PM2.5
126886,PM2.5
126886,PM10
126887,PM2.5
126887,PM10
126888,PM2.5
126889,PM2.5
126890,PM2.5
126891,PM2.5
126892,PM2.5
126892,PM10
126893,PM10
126894,PM2.5
126895,PM10
126896,PM2.5
126897,PM2.5
126898,PM2.5
126899,PM2.5
126900,PM10
126901,PM10
126902,PM2.5
126903,PM10
126904,PM2.5
126905,PM10
126906,PM2.5
126906,PM10
126907,PM2.5
126908,O3
126909,PM2.5
126910,CO
126911,PM10
126912,PM2.5
126913,PM2.5
126914,PM2.5
126915,PM2.5
126916,PM2.5
126917,PM2.5
126918,PM2.5
126919,PM2.5
126920,PM2.5
126921,PM10
126922,PM2.5
126923,PM10
126924,PM10
126925,PM2.5
126926,CO
126927,PM2.5
126928,PM10
126929,PM10
126930,PM2.5
126930,PM10
126931,PM2.5
126932,PM2.5
126933,PM10
126934,PM2.5
126935,PM2.5
126936,PM10
126937,PM2.5
126938,PM2.5
126939,PM2.5
126940,PM10
126941,PM2.5
126942,PM10
126943,PM2.5
126944,PM2.5
126945,PM2.5
126946,PM2.5
126947,PM2.5
126948,PM10
126949,PM2.5
126950,PM2.5
126951,PM10
126952,PM10
126953,PM10
126954,PM2.5
126955,PM2.5
126956,PM2.5
126957,PM10
126958,PM2.5
126959,PM2.5
126960,PM2.5
126961,PM10
126962,PM2.5
126963,PM10
126964,PM2.5
126965,PM2.5
126966,PM2.5
126967,PM2.5
126968,CO
126969,PM2.5
126970,PM2.5
126971,PM10
126972,PM2.5
126973,PM10
126974,PM2.5
126975,O3
126976,PM2.5
126977,PM2.5
126977,PM10
126978,PM10
126979,PM10
126980,PM2.5
126981,PM10
126982,PM10
126983,PM2.5
126984,O3
126985,PM2.5
126986,PM2.5
126987,NO2
126988,PM10
126989,PM2.5
126989,PM10
126990,PM2.5
126991,PM10
126992,PM10
126993,PM2.5
126994,PM2.5
126995,PM2.5
126996,PM2.5
126996,PM10
126997,PM2.5
126997,PM10
126998,O3
126999,PM2.5
127000,PM2.5
127000,PM10
127001,PM2.5
127002,PM10
127003,PM10
127004,SO2
127005,PM2.5
127006,PM2.5
127006,O3
127007,PM2.5
127008,PM2.5
127009,PM10
127010,O3
127011,PM2.5
127012,PM10
127013,PM10
127014,PM10
127015,PM10
127016,PM2.5
127017,PM10
127018,PM2.5
127019,PM2.5
127020,PM10
127021,O3
127022,PM2.5
127023,PM10
127024,PM10
127025,PM2.5
127025,PM10
127026,PM2.5
127027,PM2.5
127028,PM10
127029,PM2.5
127030,PM2.5
127031,PM2.5
127031,PM10
127032,PM2.5
127033,PM2.5
127034,PM10
127035,O3
127036,PM2.5
127037,PM2.5
127038,PM2.5
127039,PM10
127040,PM2.5
127041,PM2.5
127041,O3
127042,O3
127043,PM10
127044,PM2.5
127045,PM10
127046,O3
127047,PM2.5
127048,PM2.5
127049,PM2.5
127050,SO2
127051,PM10
127052,PM2.5
127052,PM10
127053,PM2.5
127054,PM2.5
127055,PM2.5
127056,PM2.5
127057,PM2.5
127058,PM2.5
127059,PM2.5
127060,PM2.5
127061,PM2.5
127061,O3
127062,PM2.5
127062,PM10
127063,PM10
127064,PM2.5
127065,PM10
127066,PM2.5
127067,O3
127068,O3
127069,PM2.5
127070,O3
127071,PM10
127072,PM2.5
127073,PM10
127074,PM2.5
127075,PM2.5
127076,PM2.5
127077,PM2.5
127078,PM2.5
127079,NO2
127080,PM10
127081,PM10
127082,PM2.5
127083,PM10
127084,PM2.5
127084,O3
127085,PM2.5
127086,PM2.5
127087,PM2.5
127088,PM10
127089,PM2.5
127090,SO2
127091,PM10
127092,PM2.5
127093,PM10
127094,PM10
127095,PM2.5
127096,PM2.5
127097,O3
127098,PM2.5
127098,PM10
127099,CO
127100,PM2.5
127101,PM2.5
127102,PM2.5
127103,PM10
127104,PM2.5
127105,PM2.5
127106,PM10
127107,PM2.5
127108,PM2.5
127109,PM10
127109,NO2
127110,O3
127111,PM2.5
127112,PM10
127113,PM10
127114,PM2.5
127115,NO2
127116,PM2.5
127117,PM10
127118,PM10
127119,PM10
127120,PM2.5
127121,PM2.5
127122,PM10
127122,O3
127123,PM10
127124,PM2.5
127125,PM10
127126,PM2.5
127127,PM2.5
127128,PM10
127129,PM10
127130,PM2.5
127131,PM10
127132,SO2
127133,PM2.5
127134,PM10
127135,PM10
127136,PM2.5
127136,O3
127137,PM2.5
127138,PM10
127139,PM2.5
127140,PM10
127141,PM2.5
127142,PM2.5
127143,PM2.5
127144,PM2.5
127145,PM2.5
127146,PM10
127147,PM10
127148,PM2.5
127149,PM2.5
127150,PM10
127151,NO2
127152,PM10
127153,PM2.5
127154,PM2.5
127155,PM2.5
127155,O3
127156,PM10
127157,PM10
127158,PM10
127159,PM10
127160,PM2.5
127161,PM2.5
127161,PM10
127162,PM10
127163,PM10
127164,PM10
127165,PM2.5
127166,CO
127167,O3
127167,PM2.5
127167,PM10
127168,PM2.5
127169,CO
127170,PM2.5
127171,PM2.5
127172,PM2.5
127173,PM2.5
127173,PM10
127174,PM10
127175,PM10
127176,PM10
127177,PM2.5
127178,PM2.5
127179,PM2.5
127180,PM2.5
127181,PM2.5
127182,PM2.5
127183,PM2.5
127183,PM10
127184,PM2.5
127185,O3
127186,PM2.5
127187,PM10
127188,PM2.5
127189,PM2.5
127190,PM2.5
127191,PM2.5
127192,PM2.5
127193,PM10
127194,PM2.5
127195,PM2.5
127196,PM10
127197,PM2.5
127198,PM2.5
127199,PM2.5
127200,PM2.5
127201,PM10
127202,PM10
127203,PM10
127204,PM2.5
127205,PM2.5
127205,PM10
127206,PM10
127207,PM2.5
127207,PM10
127208,PM10
127209,PM2.5
127209,PM10
127210,PM10
127211,PM2.5
127212,PM2.5
127213,PM2.5
127214,CO
127214,O3
127215,PM2.5
127216,PM2.5
127217,PM2.5
127218,PM2.5
127219,PM2.5
127220,PM10
127221,PM2.5
127222,PM10
127223,PM10
127224,PM2.5
127225,PM2.5
127226,PM2.5
127227,PM10
127228,PM2.5
127229,PM10
127230,PM2.5
127231,PM2.5
127232,PM10
127233,PM2.5
127233,PM10
127234,PM10
127235,PM2.5
127236,PM10
127237,PM2.5
127238,PM10
127239,PM10
127240,PM10
127241,PM10
127242,PM2.5
127243,PM10
127244,PM2.5
127245,PM10
127246,PM2.5
127247,PM10
127248,PM2.5
127249,O3
127250,PM2.5
127251,PM10
127252,PM2.5
127253,PM2.5
127254,PM2.5
127255,PM2.5
127256,PM2.5
127257,O3
127258,PM2.5
127258,PM10
127259,PM2.5
127260,PM2.5
127260,PM10
127261,PM10
127262,O3
127263,SO2
127264,PM2.5
127265,PM2.5
127266,PM2.5
127266,PM10
127267,PM2.5
127267,PM10
127268,PM10
127269,PM2.5
127270,PM10
127271,PM2.5
127272,PM10
127273,PM10
127274,PM10
127275,PM2.5
127276,PM2.5
127277,PM2.5
127278,PM2.5
127279,PM2.5
127279,PM10
127280,PM2.5
127281,PM2.5
127282,PM2.5
127283,PM10
127284,PM2.5
127285,PM2.5
127286,PM10
127287,PM2.5
127288,PM2.5
127289,PM2.5
127290,PM2.5
127291,PM10
127292,PM2.5
127293,PM10
127294,PM10
127295,PM2.5
127296,PM2.5
127297,PM2.5
127298,NO2
127299,PM2.5
127300,PM10
127301,PM2.5
127302,PM2.5
127303,PM2.5
127304,PM2.5
127304,PM10
127305,PM2.5
127306,PM2.5
127307,PM2.5
127308,CO
127309,PM2.5
127310,PM2.5
127311,PM2.5
127312,PM2.5
127313,PM2.5
127314,PM10
127315,PM2.5
127316,PM2.5
127317,PM2.5
127318,PM10
127319,PM2.5
127320,PM10
127321,PM2.5
127322,PM10
127323,PM2.5
127324,PM10
127325,PM2.5
127326,PM10
127327,PM10
127328,PM10
127329,PM10
127330,PM2.5
127331,PM10
127331,O3
127332,PM2.5
127333,PM2.5
127334,O3
127335,PM2.5
127336,PM2.5
127337,O3
127338,PM10
127339,O3
127340,PM10
127341,PM10
127342,PM2.5
127343,PM2.5
127344,PM2.5
127345,PM2.5
127346,PM10
127347,O3
127348,PM2.5
127349,SO2
127350,PM10
127351,PM2.5
127352,PM2.5
127353,PM2.5
127354,PM2.5
127355,PM2.5
127356,PM10
127357,PM10
127358,PM2.5
127359,PM2.5
127360,PM2.5
127361,PM2.5
127361,PM10
127362,O3
127363,PM2.5
127363,PM10
127364,PM10
127365,PM2.5
127366,PM10
127367,PM2.5
127368,PM2.5
127369,PM10
127370,PM2.5
127371,PM2.5
127372,PM10
127373,PM2.5
127374,PM10
127375,PM2.5
127376,PM2.5
127377,PM10
127378,PM2.5
127379,PM2.5
127380,PM2.5
127381,PM2.5
127382,CO
127383,PM10
127384,PM2.5
127385,PM2.5
127386,PM10
127387,CO
127388,PM10
127389,PM10
127390,PM10
127391,PM10
127392,PM10
127393,PM2.5
127394,PM10
127395,PM2.5
127396,PM2.5
127397,PM2.5
127397,PM10
127398,PM2.5
127398,PM10
127399,PM10
127400,NO2
127401,PM10
127402,O3
127403,PM10
127404,O3
127405,PM10
127406,PM10
127407,PM10
127408,PM10
127408,O3
127409,PM10
127410,PM2.5
127411,O3
127412,PM2.5
127413,PM10
127414,PM10
127415,PM2.5
127416,CO
127417,PM2.5
127418,PM10
127419,PM10
127420,PM2.5
127421,PM2.5
127422,PM2.5
127423,PM2.5
127424,O3
127425,PM10
127426,PM10
127427,PM10
127428,PM2.5
127429,PM2.5
127430,PM10
127431,PM2.5
127432,PM2.5
127433,PM2.5
127434,PM2.5
127435,PM10
127436,PM2.5
127437,PM2.5
127438,PM10
127439,PM2.5
127440,PM2.5
127440,PM10
127441,PM2.5
127442,PM10
127443,NO2
127444,PM2.5
127445,PM2.5
127445,PM10
127446,O3
127447,PM2.5
127448,PM2.5
127449,PM2.5
127450,CO
127451,PM2.5
127452,PM10
127453,PM2.5
127454,PM2.5
127455,PM2.5
127456,PM2.5
127456,PM10
127457,PM10
127457,PM2.5
127457,NO2
127458,PM10
127459,SO2
127460,PM10
127461,PM2.5
127462,PM10
127463,PM2.5
127464,PM2.5
127465,PM2.5
127466,PM10
127467,PM2.5
127468,PM2.5
127469,PM10
127469,O3
127470,PM10
127471,PM2.5
127472,CO
127473,CO
127474,PM2.5
127475,PM10
127476,PM2.5
127477,PM2.5
127478,CO
127478,SO2
127479,PM10
127480,PM10
127481,PM2.5
127482,SO2
127483,PM2.5
127484,PM2.5
127484,PM10
127485,PM2.5
127486,CO
127487,PM2.5
127488,PM2.5
127489,PM10
127490,PM2.5
127491,PM2.5
127492,PM2.5
127493,PM2.5
127494,PM10
127494,O3
127495,PM2.5
127495,PM10
127496,PM10
127497,PM2.5
127497,PM10
127498,PM2.5
127499,PM10
127500,PM2.5
127501,PM10
127502,PM2.5
127503,PM10
127504,PM10
127505,PM10
127506,NO2
127507,PM2.5
127508,PM2.5
127509,PM2.5
127510,PM2.5
127511,PM10
127512,PM10
127513,PM10
127514,PM2.5
127515,PM10
127516,PM10
127517,PM2.5
127518,PM2.5
127519,PM2.5
127520,PM10
127521,PM2.5
127522,PM2.5
127523,PM10
127524,O3
127525,PM10
127526,PM10
127526,O3
127527,PM2.5
127528,PM2.5
127528,O3
127529,PM2.5
127529,O3
127530,PM2.5
127531,PM2.5
127532,PM2.5
127533,PM10
127534,PM10
127535,PM2.5
127536,PM10
127537,PM2.5
127538,PM10
127539,PM2.5
127540,PM2.5
127541,PM10
127542,PM10
127543,PM2.5
127544,PM10
127545,PM10
127546,PM10
127547,PM10
127548,CO
127549,PM2.5
127550,PM10
127551,SO2
127552,PM2.5
127553,PM2.5
127554,PM2.5
127555,PM2.5
127556,PM10
127557,PM2.5
127558,PM2.5
127559,PM2.5
127560,PM2.5
127561,PM10
127562,PM10
127563,PM10
127564,PM2.5
127565,PM10
127566,PM10
127567,PM2.5
127568,PM2.5
127569,CO
127570,PM10
127571,PM2.5
127572,PM10
127573,PM2.5
127573,PM10
127574,PM10
127575,PM2.5
127576,PM2.5
127577,PM2.5
127577,PM10
127577,CO
127578,PM2.5
127579,PM10
127580,PM2.5
127581,PM2.5
127582,PM2.5
127582,PM10
127583,PM2.5
127584,PM10
127585,PM2.5
127585,PM10
127586,PM2.5
127587,PM2.5
127588,PM2.5
127589,PM2.5
127590,PM2.5
127591,PM2.5
127592,PM10
127593,PM2.5
127594,PM2.5
127595,CO
127596,PM2.5
127597,PM2.5
127598,PM10
127599,PM2.5
127600,PM10
127601,PM10
127602,PM10
127603,PM2.5
127604,PM2.5
127605,PM10
127606,PM10
127607,PM2.5
127608,PM2.5
127609,PM2.5
127610,PM2.5
127611,O3
127612,PM10
127613,PM10
127614,PM2.5
127615,PM10
127616,PM10
127617,NO2
127618,PM2.5
127619,PM2.5
127620,PM10
127621,PM10
127622,PM2.5
127623,PM2.5
127624,PM10
127624,O3
127625,PM2.5
127626,PM2.5
127627,PM10
127628,PM10
127629,CO
127630,PM10
127631,PM2.5
127631,PM10
127632,PM2.5
127633,PM10
127634,PM2.5
127635,PM10
127636,PM10
127637,PM10
127638,PM2.5
127639,PM2.5
127640,PM10
127641,PM10
127642,PM10
127642,O3
127643,PM10
127644,PM10
127645,PM2.5
127646,PM2.5
127647,O3
127648,PM10
127649,CO
127650,PM2.5
127651,PM2.5
127652,PM10
127653,PM2.5
127654,PM2.5
127655,PM2.5
127656,O3
127657,PM10
127658,PM2.5
127659,PM10
127659,NO2
127660,PM2.5
127661,PM10
127662,PM2.5
127663,PM2.5
127664,CO
127665,PM2.5
127666,PM2.5
127667,PM2.5
127667,PM10
127668,PM10
127669,PM2.5
127670,PM2.5
127671,PM2.5
127672,PM2.5
127673,PM2.5
127674,PM10
127675,PM10
127676,PM2.5
127677,PM2.5
127677,PM10
127678,O3
127679,CO
127680,PM2.5
127681,PM10
127682,PM10
127683,PM2.5
127684,PM2.5
127685,PM10
127686,PM2.5
127687,PM10
127688,PM2.5
127689,PM2.5
127690,PM10
127691,PM2.5
127691,PM10
127692,PM10
127693,PM10
127694,PM10
127695,PM2.5
127696,CO
127696,O3
127697,CO
127698,PM10
127699,PM10
127700,PM2.5
127701,PM2.5
127701,PM10
127702,PM2.5
127703,CO
127704,PM10
127705,PM10
127706,PM2.5
127707,PM10
127708,PM10
127709,PM2.5
127710,PM10
127711,O3
127712,PM2.5
127713,PM2.5
127714,PM2.5
127715,CO
127716,PM2.5
