year,month,state_id,gender_id,value,pp_id
2024,March,36,3,69,4270
2024,March,36,1,35,4271
2024,March,36,2,34,4272
2024,March,35,3,96,4273
2024,March,35,1,63,4274
2024,March,35,2,33,4275
2024,March,7,3,27802,4276
2024,March,7,1,13296,4277
2024,March,7,2,14506,4278
2024,March,10,3,30576,4279
2024,March,10,1,15576,4280
2024,March,10,2,15000,4281
2024,March,24,3,10530,4282
2024,March,24,1,5513,4283
2024,March,24,2,5017,4284
2024,March,32,3,4220,4285
2024,March,32,1,2285,4286
2024,March,32,2,1935,4287
2024,March,23,3,776,4288
2024,March,23,1,419,4289
2024,March,23,2,357,4290
2024,March,25,3,13048,4291
2024,March,25,1,6966,4292
2024,March,25,2,6082,4293
2024,March,11,3,35621,4294
2024,March,11,1,18947,4295
2024,March,11,2,16674,4296
2024,March,33,3,1216,4297
2024,March,33,1,622,4298
2024,March,33,2,594,4299
2024,March,29,3,21678,4300
2024,March,29,1,11605,4301
2024,March,29,2,10073,4302
2024,March,34,3,587,4303
2024,March,34,1,432,4304
2024,March,34,2,155,4305
2024,March,34,3,529,4306
2024,March,34,1,315,4307
2024,March,34,2,214,4308
2024,March,4,3,8375,4309
2024,March,4,1,4282,4310
2024,March,4,2,4093,4311
2024,March,19,3,1243,4312
2024,March,19,1,682,4313
2024,March,19,2,561,4314
2024,March,2,3,15892,4315
2024,March,2,1,8386,4316
2024,March,2,2,7506,4317
2024,March,5,3,5653,4318
2024,March,5,1,2905,4319
2024,March,5,2,2748,4320
2024,March,26,3,408,4321
2024,March,26,1,216,4322
2024,March,26,2,192,4323
2024,March,14,3,19778,4324
2024,March,14,1,9954,4325
2024,March,14,2,9824,4326
2024,March,30,3,180,4327
2024,March,30,1,96,4328
2024,March,30,2,84,4329
2024,March,37,3,495681,4330
2024,March,37,1,256872,4331
2024,March,37,2,238809,4332
2024,July,8,3,37243,4333
2024,July,8,1,19158,4334
2024,July,8,2,18085,4335
2024,July,12,3,4307,4336
2024,July,12,1,2286,4337
2024,July,12,2,2021,4338
2024,July,16,3,57850,4339
2024,July,16,1,30544,4340
2024,July,16,2,27306,4341
2024,July,28,3,1708,4342
2024,July,28,1,866,4343
2024,July,28,2,842,4344
2024,July,20,3,18612,4345
2024,July,20,1,9367,4346
2024,July,20,2,9245,4347
2024,July,13,3,41883,4348
2024,July,13,1,20941,4349
2024,July,13,2,20941,4350
2024,July,31,3,361,4351
2024,July,31,1,189,4352
2024,July,31,2,172,4353
2024,July,15,3,22029,4354
2024,July,15,1,11509,4355
2024,July,15,2,10519,4356
2024,July,17,3,13112,4357
2024,July,17,1,6993,4358
2024,July,17,2,6119,4359
2024,July,21,3,1193,4360
2024,July,21,1,584,4361
2024,July,21,2,609,4362
2024,July,9,3,8900,4363
2024,July,9,1,4607,4364
2024,July,9,2,4293,4365
2024,July,27,3,1079,4366
2024,July,27,1,566,4367
2024,July,27,2,513,4368
2024,July,18,3,693,4369
2024,July,18,1,347,4370
2024,July,18,2,346,4371
2024,July,22,3,702,4372
2024,July,22,1,351,4373
2024,July,22,2,351,4374
2024,July,6,3,1069,4375
2024,July,6,1,528,4376
2024,July,6,2,542,4377
2024,July,1,3,62429,4378
2024,July,1,1,32806,4379
2024,July,1,2,29623,4380
2024,July,3,3,25629,4381
2024,July,3,1,13363,4382
2024,July,3,2,12267,4383
2024,July,36,3,69,4384
2024,July,36,1,35,4385
2024,July,36,2,34,4386
2024,July,35,3,97,4387
2024,July,35,1,63,4388
2024,July,35,2,33,4389
2024,July,7,3,28082,4390
2024,July,7,1,13430,4391
2024,July,7,2,14652,4392
2024,July,10,3,30749,4393
2024,July,10,1,15664,4394
2024,July,10,2,15085,4395
2024,July,24,3,10597,4396
2024,July,24,1,5548,4397
2024,July,24,2,5049,4398
2024,July,32,3,4242,4399
2024,July,32,1,2297,4400
2024,July,32,2,1945,4401
2024,July,23,3,778,4402
2024,July,23,1,420,4403
2024,July,23,2,358,4404
2024,July,25,3,13160,4405
2024,July,25,1,7026,4406
2024,July,25,2,6134,4407
2024,July,11,3,35882,4408
2024,July,11,1,19086,4409
2024,July,11,2,16796,4410
2024,July,33,3,1224,4411
2024,July,33,1,626,4412
2024,July,33,2,598,4413
2024,July,29,3,21814,4414
2024,July,29,1,11678,4415
2024,July,29,2,10136,4416
2024,July,34,3,603,4417
2024,July,34,1,446,4418
2024,July,34,2,158,4419
2024,July,34,3,543,4420
2024,July,34,1,323,4421
2024,July,34,2,220,4422
2024,July,4,3,8439,4423
2024,July,4,1,4315,4424
2024,July,4,2,4125,4425
2024,July,19,3,1247,4426
2024,July,19,1,684,4427
2024,July,19,2,563,4428
2024,July,2,3,16002,4429
2024,July,2,1,8444,4430
2024,July,2,2,7558,4431
2024,July,5,3,5685,4432
2024,July,5,1,2922,4433
2024,July,5,2,2764,4434
2024,July,26,3,410,4435
2024,July,26,1,217,4436
2024,July,26,2,193,4437
2024,July,14,3,19910,4438
2024,July,14,1,10020,4439
2024,July,14,2,9890,4440
2024,July,30,3,181,4441
2024,July,30,1,97,4442
2024,July,30,2,84,4443
2024,July,37,3,498515,4444
2024,July,37,1,258346,4445
2024,July,37,2,240169,4446
2023,October,8,3,36796,4447
2023,October,8,1,18928,4448
2023,October,8,2,17868,4449
2023,October,12,3,4234,4450
2023,October,12,1,2247,4451
2023,October,12,2,1986,4452
2023,October,16,3,57161,4453
2023,October,16,1,30180,4454
2023,October,16,2,26981,4455
2023,October,28,3,1661,4456
2023,October,28,1,842,4457
2023,October,28,2,819,4458
2023,October,20,3,18335,4459
2023,October,20,1,9227,4460
2023,October,20,2,9107,4461
2023,October,13,3,41531,4462
2023,October,13,1,20766,4463
2023,October,13,2,20766,4464
2023,October,31,3,348,4465
2023,October,31,1,182,4466
2023,October,31,2,166,4467
2023,October,15,3,21767,4468
2023,October,15,1,11373,4469
2023,October,15,2,10394,4470
2023,October,17,3,12966,4471
2023,October,17,1,6915,4472
2023,October,17,2,6051,4473
2023,October,21,3,1172,4474
2023,October,21,1,574,4475
2023,October,21,2,598,4476
2023,October,9,3,8795,4477
2023,October,9,1,4552,4478
2023,October,9,2,4243,4479
2023,October,27,3,1048,4480
2023,October,27,1,549,4481
2023,October,27,2,498,4482
2023,October,18,3,686,4483
2023,October,18,1,343,4484
2023,October,18,2,343,4485
2023,October,22,3,696,4486
2023,October,22,1,348,4487
2023,October,22,2,348,4488
2023,October,6,3,1056,4489
2023,October,6,1,521,4490
2023,October,6,2,535,4491
2023,October,1,3,61812,4492
2023,October,1,1,32482,4493
2023,October,1,2,29331,4494
2023,October,3,3,25332,4495
2023,October,3,1,13208,4496
2023,October,3,2,12125,4497
2023,October,36,3,69,4498
2023,October,36,1,35,4499
2023,October,36,2,33,4500
2023,October,35,3,95,4501
2023,October,35,1,62,4502
2023,October,35,2,33,4503
2023,October,7,3,27446,4504
2023,October,7,1,13126,4505
2023,October,7,2,14320,4506
2023,October,10,3,30361,4507
2023,October,10,1,15467,4508
2023,October,10,2,14895,4509
2023,October,24,3,10447,4510
2023,October,24,1,5470,4511
2023,October,24,2,4977,4512
2023,October,32,3,4193,4513
2023,October,32,1,2270,4514
2023,October,32,2,1923,4515
2023,October,23,3,774,4516
2023,October,23,1,417,4517
2023,October,23,2,356,4518
2023,October,25,3,12910,4519
2023,October,25,1,6893,4520
2023,October,25,2,6017,4521
2023,October,11,3,35298,4522
2023,October,11,1,18776,4523
2023,October,11,2,16523,4524
2023,October,33,3,1207,4525
2023,October,33,1,617,4526
2023,October,33,2,590,4527
2023,October,29,3,21506,4528
2023,October,29,1,11513,4529
2023,October,29,2,9993,4530
2023,October,34,3,567,4531
2023,October,34,1,415,4532
2023,October,34,2,152,4533
2023,October,34,3,512,4534
2023,October,34,1,304,4535
2023,October,34,2,208,4536
2023,October,4,3,8296,4537
2023,October,4,1,4241,4538
2023,October,4,2,4055,4539
2023,October,19,3,1238,4540
2023,October,19,1,679,4541
2023,October,19,2,558,4542
2023,October,2,3,15756,4543
2023,October,2,1,8314,4544
2023,October,2,2,7441,4545
2023,October,5,3,5613,4546
2023,October,5,1,2884,4547
2023,October,5,2,2729,4548
2023,October,26,3,405,4549
2023,October,26,1,214,4550
2023,October,26,2,191,4551
2023,October,14,3,19615,4552
2023,October,14,1,9872,4553
2023,October,14,2,9743,4554
2023,October,30,3,179,4555
2023,October,30,1,96,4556
2023,October,30,2,84,4557
2023,October,37,3,491882,4558
2023,October,37,1,254902,4559
2023,October,37,2,236980,4560
2023,March,8,3,36449,4561
2023,March,8,1,18749,4562
2023,March,8,2,17700,4563
2023,March,12,3,4177,4564
2023,March,12,1,2217,4565
2023,March,12,2,1960,4566
2023,March,16,3,56627,4567
2023,March,16,1,29898,4568
2023,March,16,2,26729,4569
2023,March,28,3,1625,4570
2023,March,28,1,824,4571
2023,March,28,2,801,4572
2023,March,20,3,18243,4573
2023,March,20,1,9181,4574
2023,March,20,2,9062,4575
2023,March,13,3,41259,4576
2023,March,13,1,20630,4577
2023,March,13,2,20630,4578
2023,March,31,3,338,4579
2023,March,31,1,177,4580
2023,March,31,2,161,4581
2023,March,15,3,21564,4582
2023,March,15,1,11266,4583
2023,March,15,2,10298,4584
2023,March,17,3,12853,4585
2023,March,17,1,6855,4586
2023,March,17,2,5998,4587
2023,March,21,3,1155,4588
2023,March,21,1,566,4589
2023,March,21,2,589,4590
2023,March,9,3,8714,4591
2023,March,9,1,4510,4592
2023,March,9,2,4204,4593
2023,March,27,3,1023,4594
2023,March,27,1,536,4595
2023,March,27,2,487,4596
2023,March,18,3,681,4597
2023,March,18,1,341,4598
2023,March,18,2,340,4599
2023,March,22,3,691,4600
2023,March,22,1,345,4601
2023,March,22,2,346,4602
2023,March,6,3,1045,4603
2023,March,6,1,516,4604
2023,March,6,2,529,4605
2023,March,1,3,61334,4606
2023,March,1,1,32230,4607
2023,March,1,2,29104,4608
2023,March,3,3,25102,4609
2023,March,3,1,13088,4610
2023,March,3,2,12014,4611
2023,March,36,3,68,4612
2023,March,36,1,35,4613
2023,March,36,2,33,4614
2023,March,35,3,93,4615
2023,March,35,1,61,4616
2023,March,35,2,32,4617
2023,March,7,3,26947,4618
2023,March,7,1,12887,4619
2023,March,7,2,14060,4620
2023,March,10,3,30061,4621
2023,March,10,1,15314,4622
2023,March,10,2,14747,4623
2023,March,24,3,10331,4624
2023,March,24,1,5409,4625
2023,March,24,2,4922,4626
2023,March,32,3,4154,4627
2023,March,32,1,2249,4628
2023,March,32,2,1905,4629
2023,March,23,3,770,4630
2023,March,23,1,416,4631
2023,March,23,2,354,4632
2023,March,25,3,12717,4633
2023,March,25,1,6790,4634
2023,March,25,2,5927,4635
2023,March,11,3,34846,4636
2023,March,11,1,18535,4637
2023,March,11,2,16311,4638
2023,March,33,3,1194,4639
2023,March,33,1,610,4640
2023,March,33,2,584,4641
2023,March,29,3,21266,4642
2023,March,29,1,11384,4643
2023,March,29,2,9882,4644
2023,March,34,3,538,4645
2023,March,34,1,391,4646
2023,March,34,2,147,4647
2023,March,34,3,488,4648
2023,March,34,1,290,4649
2023,March,34,2,198,4650
2023,March,4,3,8185,4651
2023,March,4,1,4185,4652
2023,March,4,2,4000,4653
2023,March,19,3,1230,4654
2023,March,19,1,675,4655
2023,March,19,2,555,4656
2023,March,2,3,15565,4657
2023,March,2,1,8214,4658
2023,March,2,2,7351,4659
2023,March,5,3,5557,4660
2023,March,5,1,2856,4661
2023,March,5,2,2701,4662
2023,March,26,3,400,4663
2023,March,26,1,212,4664
2023,March,26,2,188,4665
2023,March,14,3,19387,4666
2023,March,14,1,9757,4667
2023,March,14,2,9630,4668
2023,March,30,3,178,4669
2023,March,30,1,95,4670
2023,March,30,2,83,4671
2023,March,37,3,486856,4672
2023,March,37,1,252294,4673
2023,March,37,2,234562,4674
2023,July,8,3,36647,4675
2023,July,8,1,18851,4676
2023,July,8,2,17796,4677
2023,July,12,3,4209,4678
2023,July,12,1,2234,4679
2023,July,12,2,1975,4680
2023,July,16,3,56932,4681
2023,July,16,1,30059,4682
2023,July,16,2,26873,4683
2023,July,28,3,1646,4684
2023,July,28,1,834,4685
2023,July,28,2,812,4686
2023,July,20,3,18243,4687
2023,July,20,1,9181,4688
2023,July,20,2,9062,4689
2023,July,13,3,41415,4690
2023,July,13,1,20707,4691
2023,July,13,2,20707,4692
2023,July,31,3,344,4693
2023,July,31,1,180,4694
2023,July,31,2,164,4695
2023,July,15,3,21680,4696
2023,July,15,1,11327,4697
2023,July,15,2,10353,4698
2023,July,17,3,12918,4699
2023,July,17,1,6889,4700
2023,July,17,2,6028,4701
2023,July,21,3,1165,4702
2023,July,21,1,570,4703
2023,July,21,2,594,4704
2023,July,9,3,8760,4705
2023,July,9,1,4534,4706
2023,July,9,2,4226,4707
2023,July,27,3,1037,4708
2023,July,27,1,544,4709
2023,July,27,2,493,4710
2023,July,18,3,684,4711
2023,July,18,1,342,4712
2023,July,18,2,342,4713
2023,July,22,3,694,4714
2023,July,22,1,347,4715
2023,July,22,2,347,4716
2023,July,6,3,1051,4717
2023,July,6,1,519,4718
2023,July,6,2,532,4719
2023,July,1,3,61607,4720
2023,July,1,1,32374,4721
2023,July,1,2,29234,4722
2023,July,3,3,25234,4723
2023,July,3,1,13156,4724
2023,July,3,2,12077,4725
2023,July,36,3,68,4726
2023,July,36,1,35,4727
2023,July,36,2,33,4728
2023,July,35,3,94,4729
2023,July,35,1,62,4730
2023,July,35,2,32,4731
2023,July,7,3,27232,4732
2023,July,7,1,13023,4733
2023,July,7,2,14209,4734
2023,July,10,3,30233,4735
2023,July,10,1,15401,4736
2023,July,10,2,14831,4737
2023,July,24,3,10397,4738
2023,July,24,1,5444,4739
2023,July,24,2,4954,4740
2023,July,32,3,4176,4741
2023,July,32,1,2261,4742
2023,July,32,2,1915,4743
2023,July,23,3,772,4744
2023,July,23,1,417,4745
2023,July,23,2,355,4746
2023,July,25,3,12827,4747
2023,July,25,1,6849,4748
2023,July,25,2,5979,4749
2023,July,11,3,35104,4750
2023,July,11,1,18673,4751
2023,July,11,2,16432,4752
2023,July,33,3,1201,4753
2023,July,33,1,614,4754
2023,July,33,2,587,4755
2023,July,29,3,21403,4756
2023,July,29,1,11458,4757
2023,July,29,2,9945,4758
2023,July,34,3,554,4759
2023,July,34,1,405,4760
2023,July,34,2,150,4761
2023,July,34,3,502,4762
2023,July,34,1,298,4763
2023,July,34,2,203,4764
2023,July,4,3,8248,4765
2023,July,4,1,4217,4766
2023,July,4,2,4031,4767
2023,July,19,3,1234,4768
2023,July,19,1,677,4769
2023,July,19,2,557,4770
2023,July,2,3,15674,4771
2023,July,2,1,8271,4772
2023,July,2,2,7403,4773
2023,July,5,3,5589,4774
2023,July,5,1,2872,4775
2023,July,5,2,2717,4776
2023,July,26,3,403,4777
2023,July,26,1,213,4778
2023,July,26,2,190,4779
2023,July,14,3,19517,4780
2023,July,14,1,9823,4781
2023,July,14,2,9695,4782
2023,July,30,3,179,4783
2023,July,30,1,95,4784
2023,July,30,2,83,4785
2023,July,37,3,489672,4786
2023,July,37,1,253756,4787
2023,July,37,2,235916,4788
2022,October,8,3,36204,4789
2022,October,8,1,18623,4790
2022,October,8,2,17581,4791
2022,October,12,3,4137,4792
2022,October,12,1,2196,4793
2022,October,12,2,1941,4794
2022,October,16,3,56248,4795
2022,October,16,1,29698,4796
2022,October,16,2,26550,4797
2022,October,28,3,1600,4798
2022,October,28,1,811,4799
2022,October,28,2,789,4800
2022,October,20,3,17968,4801
2022,October,20,1,9043,4802
2022,October,20,2,8925,4803
2022,October,13,3,41066,4804
2022,October,13,1,20533,4805
2022,October,13,2,20533,4806
2022,October,31,3,331,4807
2022,October,31,1,173,4808
2022,October,31,2,158,4809
2022,October,15,3,21420,4810
2022,October,15,1,11191,4811
2022,October,15,2,10229,4812
2022,October,17,3,12773,4813
2022,October,17,1,6812,4814
2022,October,17,2,5961,4815
2022,October,21,3,1143,4816
2022,October,21,1,560,4817
2022,October,21,2,583,4818
2022,October,9,3,8657,4819
2022,October,9,1,4481,4820
2022,October,9,2,4176,4821
2022,October,27,3,1006,4822
2022,October,27,1,527,4823
2022,October,27,2,479,4824
2022,October,18,3,677,4825
2022,October,18,1,339,4826
2022,October,18,2,338,4827
2022,October,22,3,688,4828
2022,October,22,1,344,4829
2022,October,22,2,344,4830
2022,October,6,3,1038,4831
2022,October,6,1,512,4832
2022,October,6,2,525,4833
2022,October,1,3,60995,4834
2022,October,1,1,32052,4835
2022,October,1,2,28943,4836
2022,October,3,3,24938,4837
2022,October,3,1,13002,4838
2022,October,3,2,11936,4839
2022,October,36,3,68,4840
2022,October,36,1,35,4841
2022,October,36,2,33,4842
2022,October,35,3,92,4843
2022,October,35,1,60,4844
2022,October,35,2,32,4845
2022,October,7,3,26585,4846
2022,October,7,1,12714,4847
2022,October,7,2,13871,4848
2022,October,10,3,29848,4849
2022,October,10,1,15205,4850
2022,October,10,2,14643,4851
2022,October,24,3,10249,4852
2022,October,24,1,5366,4853
2022,October,24,2,4883,4854
2022,October,32,3,4127,4855
2022,October,32,1,2235,4856
2022,October,32,2,1893,4857
2022,October,23,3,768,4858
2022,October,23,1,414,4859
2022,October,23,2,353,4860
2022,October,25,3,12580,4861
2022,October,25,1,6716,4862
2022,October,25,2,5863,4863
2022,October,11,3,34526,4864
2022,October,11,1,18365,4865
2022,October,11,2,16161,4866
2022,October,33,3,1184,4867
2022,October,33,1,606,4868
2022,October,33,2,579,4869
2022,October,29,3,21094,4870
2022,October,29,1,11292,4871
2022,October,29,2,9802,4872
2022,October,34,3,518,4873
2022,October,34,1,374,4874
2022,October,34,2,144,4875
2022,October,34,3,471,4876
2022,October,34,1,280,4877
2022,October,34,2,191,4878
2022,October,4,3,8106,4879
2022,October,4,1,4144,4880
2022,October,4,2,3962,4881
2022,October,19,3,1225,4882
2022,October,19,1,672,4883
2022,October,19,2,553,4884
2022,October,2,3,15430,4885
2022,October,2,1,8142,4886
2022,October,2,2,7287,4887
2022,October,5,3,5517,4888
2022,October,5,1,2835,4889
2022,October,5,2,2682,4890
2022,October,26,3,397,4891
2022,October,26,1,210,4892
2022,October,26,2,187,4893
2022,October,14,3,19226,4894
2022,October,14,1,9676,4895
2022,October,14,2,9550,4896
2022,October,30,3,177,4897
2022,October,30,1,94,4898
2022,October,30,2,82,4899
2022,October,37,3,483074,4900
2022,October,37,1,250332,4901
2022,October,37,2,232742,4902
2022,March,8,3,35861,4903
2022,March,8,1,18447,4904
2022,March,8,2,17414,4905
2022,March,12,3,4080,4906
2022,March,12,1,2166,4907
2022,March,12,2,1914,4908
2022,March,16,3,55718,4909
2022,March,16,1,29418,4910
2022,March,16,2,26300,4911
2022,March,28,3,1565,4912
2022,March,28,1,793,4913
2022,March,28,2,772,4914
2022,March,20,3,17877,4915
2022,March,20,1,8997,4916
2022,March,20,2,8880,4917
2022,March,13,3,40795,4918
2022,March,13,1,20398,4919
2022,March,13,2,20398,4920
2022,March,31,3,321,4921
2022,March,31,1,168,4922
2022,March,31,2,153,4923
2022,March,15,3,21218,4924
2022,March,15,1,11086,4925
2022,March,15,2,10132,4926
2022,March,17,3,12660,4927
2022,March,17,1,6752,4928
2022,March,17,2,5908,4929
2022,March,21,3,1127,4930
2022,March,21,1,552,4931
2022,March,21,2,575,4932
2022,March,9,3,8576,4933
2022,March,9,1,4439,4934
2022,March,9,2,4137,4935
2022,March,27,3,982,4936
2022,March,27,1,515,4937
2022,March,27,2,467,4938
2022,March,18,3,672,4939
2022,March,18,1,336,4940
2022,March,18,2,336,4941
2022,March,22,3,684,4942
2022,March,22,1,342,4943
2022,March,22,2,342,4944
2022,March,6,3,1027,4945
2022,March,6,1,507,4946
2022,March,6,2,520,4947
2022,March,1,3,60520,4948
2022,March,1,1,31802,4949
2022,March,1,2,28718,4950
2022,March,3,3,24709,4951
2022,March,3,1,12883,4952
2022,March,3,2,11826,4953
2022,March,36,3,67,4954
2022,March,36,1,34,4955
2022,March,36,2,33,4956
2022,March,35,3,90,4957
2022,March,35,1,59,4958
2022,March,35,2,31,4959
2022,March,7,3,26079,4960
2022,March,7,1,12472,4961
2022,March,7,2,13607,4962
2022,March,10,3,29550,4963
2022,March,10,1,15053,4964
2022,March,10,2,14497,4965
2022,March,24,3,10133,4966
2022,March,24,1,5305,4967
2022,March,24,2,4828,4968
2022,March,32,3,4090,4969
2022,March,32,1,2214,4970
2022,March,32,2,1876,4971
2022,March,23,3,764,4972
2022,March,23,1,412,4973
2022,March,23,2,352,4974
2022,March,25,3,12388,4975
2022,March,25,1,6614,4976
2022,March,25,2,5774,4977
2022,March,11,3,34077,4978
2022,March,11,1,18126,4979
2022,March,11,2,15951,4980
2022,March,33,3,1171,4981
2022,March,33,1,599,4982
2022,March,33,2,572,4983
2022,March,29,3,20853,4984
2022,March,29,1,11163,4985
2022,March,29,2,9690,4986
2022,March,34,3,489,4987
2022,March,34,1,350,4988
2022,March,34,2,139,4989
2022,March,34,3,448,4990
2022,March,34,1,266,4991
2022,March,34,2,182,4992
2022,March,4,3,7996,4993
2022,March,4,1,4088,4994
2022,March,4,2,3908,4995
2022,March,19,3,1218,4996
2022,March,19,1,668,4997
2022,March,19,2,550,4998
2022,March,2,3,15240,4999
2022,March,2,1,8042,5000
2022,March,2,2,7198,5001
2022,March,5,3,5462,5002
2022,March,5,1,2807,5003
2022,March,5,2,2655,5004
2022,March,26,3,393,5005
2022,March,26,1,208,5006
2022,March,26,2,185,5007
2022,March,14,3,19000,5008
2022,March,14,1,9562,5009
2022,March,14,2,9438,5010
2022,March,30,3,175,5011
2022,March,30,1,93,5012
2022,March,30,2,82,5013
2022,March,37,3,478076,5014
2022,March,37,1,247736,5015
2022,March,37,2,230340,5016
2022,July,8,3,36057,5017
2022,July,8,1,18548,5018
2022,July,8,2,17509,5019
2022,July,12,3,4112,5020
2022,July,12,1,2183,5021
2022,July,12,2,1930,5022
2022,July,16,3,56021,5023
2022,July,16,1,29578,5024
2022,July,16,2,26443,5025
2022,July,28,3,1585,5026
2022,July,28,1,803,5027
2022,July,28,2,782,5028
2022,July,20,3,17877,5029
2022,July,20,1,8997,5030
2022,July,20,2,8880,5031
2022,July,13,3,40950,5032
2022,July,13,1,20475,5033
2022,July,13,2,20475,5034
2022,July,31,3,327,5035
2022,July,31,1,171,5036
2022,July,31,2,156,5037
2022,July,15,3,21333,5038
2022,July,15,1,11146,5039
2022,July,15,2,10187,5040
2022,July,17,3,12724,5041
2022,July,17,1,6786,5042
2022,July,17,2,5938,5043
2022,July,21,3,1136,5044
2022,July,21,1,556,5045
2022,July,21,2,580,5046
2022,July,9,3,8622,5047
2022,July,9,1,4463,5048
2022,July,9,2,4159,5049
2022,July,27,3,996,5050
2022,July,27,1,522,5051
2022,July,27,2,474,5052
2022,July,18,3,675,5053
2022,July,18,1,338,5054
2022,July,18,2,337,5055
2022,July,22,3,686,5056
2022,July,22,1,343,5057
2022,July,22,2,343,5058
2022,July,6,3,1033,5059
2022,July,6,1,510,5060
2022,July,6,2,523,5061
2022,July,1,3,60791,5062
2022,July,1,1,31945,5063
2022,July,1,2,28846,5064
2022,July,3,3,24840,5065
2022,July,3,1,12951,5066
2022,July,3,2,11889,5067
2022,July,36,3,67,5068
2022,July,36,1,35,5069
2022,July,36,2,33,5070
2022,July,35,3,91,5071
2022,July,35,1,60,5072
2022,July,35,2,31,5073
2022,July,7,3,26368,5074
2022,July,7,1,12610,5075
2022,July,7,2,13758,5076
2022,July,10,3,29720,5077
2022,July,10,1,15140,5078
2022,July,10,2,14580,5079
2022,July,24,3,10199,5080
2022,July,24,1,5340,5081
2022,July,24,2,4859,5082
2022,July,32,3,4111,5083
2022,July,32,1,2226,5084
2022,July,32,2,1885,5085
2022,July,23,3,766,5086
2022,July,23,1,413,5087
2022,July,23,2,353,5088
2022,July,25,3,12498,5089
2022,July,25,1,6673,5090
2022,July,25,2,5825,5091
2022,July,11,3,34333,5092
2022,July,11,1,18262,5093
2022,July,11,2,16071,5094
2022,July,33,3,1179,5095
2022,July,33,1,603,5096
2022,July,33,2,576,5097
2022,July,29,3,20991,5098
2022,July,29,1,11237,5099
2022,July,29,2,9754,5100
2022,July,34,3,505,5101
2022,July,34,1,364,5102
2022,July,34,2,142,5103
2022,July,34,3,461,5104
2022,July,34,1,274,5105
2022,July,34,2,187,5106
2022,July,4,3,8059,5107
2022,July,4,1,4120,5108
2022,July,4,2,3939,5109
2022,July,19,3,1222,5110
2022,July,19,1,671,5111
2022,July,19,2,551,5112
2022,July,2,3,15348,5113
2022,July,2,1,8099,5114
2022,July,2,2,7249,5115
2022,July,5,3,5494,5116
2022,July,5,1,2823,5117
2022,July,5,2,2671,5118
2022,July,26,3,395,5119
2022,July,26,1,209,5120
2022,July,26,2,186,5121
2022,July,14,3,19129,5122
2022,July,14,1,9627,5123
2022,July,14,2,9502,5124
2022,July,30,3,176,5125
2022,July,30,1,94,5126
2022,July,30,2,82,5127
2022,July,37,3,480880,5128
2022,July,37,1,249195,5129
2022,July,37,2,231685,5130
2021,October,8,3,35619,5131
2021,October,8,1,18322,5132
2021,October,8,2,17296,5133
2021,October,12,3,4040,5134
2021,October,12,1,2145,5135
2021,October,12,2,1896,5136
2021,October,16,3,55342,5137
2021,October,16,1,29220,5138
2021,October,16,2,26122,5139
2021,October,28,3,1540,5140
2021,October,28,1,781,5141
2021,October,28,2,759,5142
2021,October,20,3,17605,5143
2021,October,20,1,8860,5144
2021,October,20,2,8745,5145
2021,October,13,3,40603,5146
2021,October,13,1,20301,5147
2021,October,13,2,20301,5148
2021,October,31,3,314,5149
2021,October,31,1,164,5150
2021,October,31,2,150,5151
2021,October,15,3,21075,5152
2021,October,15,1,11011,5153
2021,October,15,2,10064,5154
2021,October,17,3,12580,5155
2021,October,17,1,6710,5156
2021,October,17,2,5871,5157
2021,October,21,3,1115,5158
2021,October,21,1,546,5159
2021,October,21,2,569,5160
2021,October,9,3,8519,5161
2021,October,9,1,4409,5162
2021,October,9,2,4110,5163
2021,October,27,3,965,5164
2021,October,27,1,506,5165
2021,October,27,2,459,5166
2021,October,18,3,668,5167
2021,October,18,1,334,5168
2021,October,18,2,334,5169
2021,October,22,3,681,5170
2021,October,22,1,340,5171
2021,October,22,2,341,5172
2021,October,6,3,1020,5173
2021,October,6,1,503,5174
2021,October,6,2,516,5175
2021,October,1,3,60183,5176
2021,October,1,1,31625,5177
2021,October,1,2,28557,5178
2021,October,3,3,24546,5179
2021,October,3,1,12798,5180
2021,October,3,2,11748,5181
2021,October,36,3,67,5182
2021,October,36,1,34,5183
2021,October,36,2,32,5184
2021,October,35,3,89,5185
2021,October,35,1,58,5186
2021,October,35,2,31,5187
2021,October,7,3,25713,5188
2021,October,7,1,12297,5189
2021,October,7,2,13416,5190
2021,October,10,3,29339,5191
2021,October,10,1,14946,5192
2021,October,10,2,14393,5193
2021,October,24,3,10052,5194
2021,October,24,1,5263,5195
2021,October,24,2,4789,5196
2021,October,32,3,4063,5197
2021,October,32,1,2200,5198
2021,October,32,2,1863,5199
2021,October,23,3,762,5200
2021,October,23,1,411,5201
2021,October,23,2,351,5202
2021,October,25,3,12253,5203
2021,October,25,1,6542,5204
2021,October,25,2,5711,5205
2021,October,11,3,33760,5206
2021,October,11,1,17957,5207
2021,October,11,2,15802,5208
2021,October,33,3,1161,5209
2021,October,33,1,594,5210
2021,October,33,2,568,5211
2021,October,29,3,20680,5212
2021,October,29,1,11071,5213
2021,October,29,2,9609,5214
2021,October,34,3,469,5215
2021,October,34,1,333,5216
2021,October,34,2,136,5217
2021,October,34,3,431,5218
2021,October,34,1,256,5219
2021,October,34,2,175,5220
2021,October,4,3,7919,5221
2021,October,4,1,4048,5222
2021,October,4,2,3870,5223
2021,October,19,3,1212,5224
