year,month,state_id,vehicle,fuel,value,vehicle_id
2024,September,13,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL/ETHANOL,3,97
2024,September,13,M-CYCLE/SCOOTER-WITH SIDE CAR,ELECTRIC(BOV),1,95
2024,September,13,MAXI CAB,CNG ONLY,3,60
2024,September,13,MAXI CAB,DIESEL,222,59
2024,September,13,MAXI CAB,PETROL,10,61
2024,September,13,MOPED,ELECTRIC(BOV),91,87
2024,September,13,MOPED,PETROL,3752,86
2024,September,13,MOPED,ELECTRIC(BOV),1,87
2024,September,13,MOTOR CAB,DIESEL,130,48
2024,September,13,MOTOR CAB,ELECTRIC(BOV),54,53
2024,September,13,MOTOR CAB,PETROL,596,49
2024,September,13,MOTOR CAB,PETROL/CNG,1414,51
2024,September,13,MOTOR CAB,PETROL/HYBRID,128,50
2024,September,13,MOTOR CAB,ELECTRIC(BOV),42,53
2024,September,13,MOTOR CAB,PETROL/HYBRID,4,50
2024,September,13,MOTOR CAR,CNG ONLY,2,160
2024,September,13,MOTOR CAR,DIESEL,3210,152
2024,September,13,MOTOR CAR,DIESEL/HYBRID,30,157
2024,September,13,MOTOR CAR,ELECTRIC(BOV),354,156
2024,September,13,MOTOR CAR,PETROL,12796,153
2024,September,13,MOTOR CAR,PETROL/CNG,740,158
2024,September,13,MOTOR CAR,PETROL/HYBRID,1643,155
2024,September,13,MOTOR CAR,ELECTRIC(BOV),179,156
2024,September,13,MOTOR CAR,PETROL/HYBRID,528,155
2024,September,13,MOTORISED CYCLE (CC > 25CC),ELECTRIC(BOV),366,91
2024,September,13,MOTORISED CYCLE (CC > 25CC),PETROL,2350,92
2024,September,13,MOTORISED CYCLE (CC > 25CC),PETROL/ETHANOL,264,93
2024,September,13,MOTORISED CYCLE (CC > 25CC),ELECTRIC(BOV),428,91
2024,September,13,OMNI BUS,DIESEL,61,9
2024,September,13,OMNI BUS (PRIVATE USE),CNG ONLY,3,14
2024,September,13,OMNI BUS (PRIVATE USE),DIESEL,3,15
2024,September,13,OMNI BUS (PRIVATE USE),PETROL,4,16
2024,September,13,PRIVATE SERVICE VEHICLE,CNG ONLY,12,35
2024,September,13,PRIVATE SERVICE VEHICLE,DIESEL,134,32
2024,September,13,PRIVATE SERVICE VEHICLE,ELECTRIC(BOV),3,37
2024,September,13,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),PETROL,1,41
2024,September,13,RECOVERY VEHICLE,DIESEL,2,310
2024,September,13,THREE WHEELER (GOODS),CNG ONLY,57,110
2024,September,13,THREE WHEELER (GOODS),DIESEL,192,109
2024,September,13,THREE WHEELER (GOODS),ELECTRIC(BOV),212,111
2024,September,13,THREE WHEELER (GOODS),PETROL/CNG,1,113
2024,September,13,THREE WHEELER (GOODS),ELECTRIC(BOV),1,111
2024,September,13,THREE WHEELER (PASSENGER),CNG ONLY,2498,118
2024,September,13,THREE WHEELER (PASSENGER),DIESEL,852,119
2024,September,13,THREE WHEELER (PASSENGER),ELECTRIC(BOV),137,120
2024,September,13,THREE WHEELER (PASSENGER),LPG ONLY,183,121
2024,September,13,THREE WHEELER (PASSENGER),PETROL,15,117
2024,September,13,THREE WHEELER (PASSENGER),ELECTRIC(BOV),6,120
2024,September,13,THREE WHEELER (PERSONAL),CNG ONLY,12,125
2024,September,13,THREE WHEELER (PERSONAL),DIESEL,4,127
2024,September,13,THREE WHEELER (PERSONAL),ELECTRIC(BOV),20,126
2024,September,13,THREE WHEELER (PERSONAL),LPG ONLY,1,128
2024,September,13,TRACTOR (COMMERCIAL),DIESEL,3,224
2024,September,13,VEHICLE FITTED WITH COMPRESSOR,DIESEL,3,211
2024,September,13,VEHICLE FITTED WITH RIG,DIESEL,5,273
2024,September,28,AMBULANCE,DIESEL,1,294
2024,September,28,AMBULANCE,PETROL,1,295
2024,September,28,BUS,DIESEL,3,1
2024,September,28,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,1,240
2024,September,28,E-RICKSHAW(P),ELECTRIC(BOV),89,138
2024,September,28,E-RICKSHAW(P),ELECTRIC(BOV),5,138
2024,September,28,EARTH MOVING EQUIPMENT,DIESEL,6,248
2024,September,28,GOODS CARRIER,CNG ONLY,15,184
2024,September,28,GOODS CARRIER,DIESEL,73,182
2024,September,28,GOODS CARRIER,ELECTRIC(BOV),1,185
2024,September,28,GOODS CARRIER,PETROL,15,183
2024,September,28,GOODS CARRIER,PETROL/CNG,2,186
2024,September,28,M-CYCLE/SCOOTER,CNG ONLY,1,80
2024,September,28,M-CYCLE/SCOOTER,ELECTRIC(BOV),36,77
2024,September,28,M-CYCLE/SCOOTER,PETROL,2741,78
2024,September,28,M-CYCLE/SCOOTER,PETROL/ETHANOL,227,79
2024,September,28,M-CYCLE/SCOOTER,ELECTRIC(BOV),21,77
2024,September,28,MOTOR CAB,DIESEL,9,48
2024,September,28,MOTOR CAB,PETROL,3,49
2024,September,28,MOTOR CAB,PETROL/CNG,26,51
2024,September,28,MOTOR CAR,DIESEL,61,152
2024,September,28,MOTOR CAR,ELECTRIC(BOV),3,156
2024,September,28,MOTOR CAR,PETROL,163,153
2024,September,28,MOTOR CAR,PETROL/CNG,204,158
2024,September,28,MOTOR CAR,PETROL/HYBRID,32,155
2024,September,28,MOTORISED CYCLE (CC > 25CC),PETROL,13,92
2024,September,28,OMNI BUS,DIESEL,1,9
2024,September,28,THREE WHEELER (GOODS),CNG ONLY,18,110
2024,September,28,THREE WHEELER (GOODS),DIESEL,11,109
2024,September,28,THREE WHEELER (GOODS),ELECTRIC(BOV),7,111
2024,September,28,THREE WHEELER (PASSENGER),CNG ONLY,200,118
2024,September,28,THREE WHEELER (PASSENGER),ELECTRIC(BOV),862,120
2024,September,28,THREE WHEELER (PASSENGER),PETROL,12,117
2024,September,28,THREE WHEELER (PASSENGER),PETROL/CNG,4,123
2024,September,28,THREE WHEELER (PASSENGER),ELECTRIC(BOV),23,120
2024,September,28,TRACTOR (COMMERCIAL),DIESEL,2,224
2024,September,16,ADAPTED VEHICLE,DIESEL,2,328
2024,September,16,ADAPTED VEHICLE,PETROL,11,325
2024,September,16,ADAPTED VEHICLE,PETROL/CNG,6,329
2024,September,16,ADAPTED VEHICLE,PETROL/HYBRID,1,327
2024,September,16,AGRICULTURAL TRACTOR,DIESEL,12036,276
2024,September,16,AMBULANCE,DIESEL,17,294
2024,September,16,AMBULANCE,PETROL,48,295
2024,September,16,ARTICULATED VEHICLE,DIESEL,75,216
2024,September,16,BUS,CNG ONLY,96,2
2024,September,16,BUS,DIESEL,248,1
2024,September,16,CAMPER VAN / TRAILER,DIESEL,21,164
2024,September,16,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,36,240
2024,September,16,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),DIESEL,561,245
2024,September,16,CRANE MOUNTED VEHICLE,DIESEL,12,259
2024,September,16,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),1759,133
2024,September,16,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),72,133
2024,September,16,E-RICKSHAW(P),ELECTRIC(BOV),15577,138
2024,September,16,E-RICKSHAW(P),ELECTRIC(BOV),2228,138
2024,September,16,EARTH MOVING EQUIPMENT,DIESEL,12,248
2024,September,16,EDUCATIONAL INSTITUTION BUS,CNG ONLY,89,27
2024,September,16,EDUCATIONAL INSTITUTION BUS,DIESEL,242,26
2024,September,16,EDUCATIONAL INSTITUTION BUS,PETROL,61,28
2024,September,16,FORK LIFT,DIESEL,1,267
2024,September,16,GOODS CARRIER,CNG ONLY,946,184
2024,September,16,GOODS CARRIER,DIESEL,3455,182
2024,September,16,GOODS CARRIER,ELECTRIC(BOV),24,185
2024,September,16,GOODS CARRIER,PETROL,254,183
2024,September,16,GOODS CARRIER,PETROL/CNG,20,186
2024,September,16,HARVESTER,DIESEL,127,284
2024,September,16,HEARSES,DIESEL,4,318
2024,September,16,M-CYCLE/SCOOTER,CNG ONLY,294,80
2024,September,16,M-CYCLE/SCOOTER,ELECTRIC(BOV),2176,77
2024,September,16,M-CYCLE/SCOOTER,PETROL,110231,78
2024,September,16,M-CYCLE/SCOOTER,PETROL/ETHANOL,1539,79
2024,September,16,M-CYCLE/SCOOTER,ELECTRIC(BOV),4847,77
2024,September,16,M-CYCLE/SCOOTER-WITH SIDE CAR,ELECTRIC(BOV),3,95
2024,September,16,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,15,96
2024,September,16,M-CYCLE/SCOOTER-WITH SIDE CAR,ELECTRIC(BOV),2,95
2024,September,16,MAXI CAB,CNG ONLY,78,60
2024,September,16,MAXI CAB,DIESEL,18,59
2024,September,16,MAXI CAB,PETROL,64,61
2024,September,16,MOBILE WORKSHOP,DIESEL,3,203
2024,September,16,MOPED,PETROL,3658,86
2024,September,16,MOPED,PETROL/ETHANOL,1,88
2024,September,16,MOPED,ELECTRIC(BOV),2,87
2024,September,16,MOTOR CAB,DIESEL,192,48
2024,September,16,MOTOR CAB,PETROL,99,49
2024,September,16,MOTOR CAB,PETROL/CNG,1553,51
2024,September,16,MOTOR CAB,PETROL/HYBRID,6,50
2024,September,16,MOTOR CAB,ELECTRIC(BOV),62,53
2024,September,16,MOTOR CAB,PETROL/HYBRID,2,50
2024,September,16,MOTOR CAR,DIESEL,4594,152
2024,September,16,MOTOR CAR,DIESEL/HYBRID,15,157
2024,September,16,MOTOR CAR,ELECTRIC(BOV),221,156
2024,September,16,MOTOR CAR,PETROL,10499,153
2024,September,16,MOTOR CAR,PETROL/CNG,5165,158
2024,September,16,MOTOR CAR,PETROL/HYBRID,1059,155
2024,September,16,MOTOR CAR,PETROL/LPG,14,161
2024,September,16,MOTOR CAR,PLUG-IN HYBRID EV,3,159
2024,September,16,MOTOR CAR,ELECTRIC(BOV),132,156
2024,September,16,MOTOR CAR,PETROL/HYBRID,838,155
2024,September,16,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,106,105
2024,September,16,MOTORISED CYCLE (CC > 25CC),ELECTRIC(BOV),23,91
2024,September,16,MOTORISED CYCLE (CC > 25CC),PETROL,2,92
2024,September,16,OMNI BUS,CNG ONLY,2,10
2024,September,16,OMNI BUS,DIESEL,14,9
2024,September,16,OMNI BUS,PETROL,2,11
2024,September,16,OMNI BUS (PRIVATE USE),DIESEL,3,15
2024,September,16,OMNI BUS (PRIVATE USE),PETROL/HYBRID,2,18
2024,September,16,THREE WHEELER (GOODS),CNG ONLY,356,110
2024,September,16,THREE WHEELER (GOODS),DIESEL,292,109
2024,September,16,THREE WHEELER (GOODS),ELECTRIC(BOV),117,111
2024,September,16,THREE WHEELER (PASSENGER),CNG ONLY,2408,118
2024,September,16,THREE WHEELER (PASSENGER),DIESEL,69,119
2024,September,16,THREE WHEELER (PASSENGER),ELECTRIC(BOV),3832,120
2024,September,16,THREE WHEELER (PASSENGER),LPG ONLY,93,121
2024,September,16,THREE WHEELER (PASSENGER),PETROL/CNG,4,123
2024,September,16,THREE WHEELER (PASSENGER),ELECTRIC(BOV),128,120
2024,September,16,TRACTOR (COMMERCIAL),DIESEL,40,224
2024,September,16,TRAILER (COMMERCIAL),NOT APPLICABLE,4,238
2024,September,12,ADAPTED VEHICLE,PETROL,3,325
2024,September,12,ADAPTED VEHICLE,PETROL/CNG,1,329
2024,September,12,AGRICULTURAL TRACTOR,DIESEL,196,276
2024,September,12,AMBULANCE,DIESEL,4,294
2024,September,12,AMBULANCE,PETROL,11,295
2024,September,12,ARTICULATED VEHICLE,DIESEL,1,216
2024,September,12,BUS,CNG ONLY,2,2
2024,September,12,BUS,DIESEL,64,1
2024,September,12,BUS,ELECTRIC(BOV),2,3
2024,September,12,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,74,240
2024,September,12,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),55,133
2024,September,12,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),2,133
2024,September,12,E-RICKSHAW(P),ELECTRIC(BOV),651,138
2024,September,12,E-RICKSHAW(P),ELECTRIC(BOV),83,138
2024,September,12,EDUCATIONAL INSTITUTION BUS,DIESEL,38,26
2024,September,12,GOODS CARRIER,CNG ONLY,19,184
2024,September,12,GOODS CARRIER,DIESEL,351,182
2024,September,12,GOODS CARRIER,PETROL,79,183
2024,September,12,GOODS CARRIER,PETROL/CNG,2,186
2024,September,12,M-CYCLE/SCOOTER,ELECTRIC(BOV),406,77
2024,September,12,M-CYCLE/SCOOTER,PETROL,11514,78
2024,September,12,M-CYCLE/SCOOTER,PETROL/ETHANOL,303,79
2024,September,12,M-CYCLE/SCOOTER,ELECTRIC(BOV),565,77
2024,September,12,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,7,96
2024,September,12,MAXI CAB,CNG ONLY,2,60
2024,September,12,MAXI CAB,DIESEL,21,59
2024,September,12,MAXI CAB,PETROL,11,61
2024,September,12,MOPED,PETROL,30,86
2024,September,12,MOTOR CAB,DIESEL,133,48
2024,September,12,MOTOR CAB,PETROL,230,49
2024,September,12,MOTOR CAB,PETROL/CNG,165,51
2024,September,12,MOTOR CAB,PETROL/HYBRID,54,50
2024,September,12,MOTOR CAR,DIESEL,645,152
2024,September,12,MOTOR CAR,DIESEL/HYBRID,1,157
2024,September,12,MOTOR CAR,ELECTRIC(BOV),29,156
2024,September,12,MOTOR CAR,PETROL,2132,153
2024,September,12,MOTOR CAR,PETROL/CNG,115,158
2024,September,12,MOTOR CAR,PETROL/HYBRID,215,155
2024,September,12,MOTOR CAR,ELECTRIC(BOV),8,156
2024,September,12,MOTOR CAR,PETROL/HYBRID,40,155
2024,September,12,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,241,105
2024,September,12,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL/ETHANOL,5,107
2024,September,12,RECOVERY VEHICLE,DIESEL,1,310
2024,September,12,THREE WHEELER (GOODS),CNG ONLY,10,110
2024,September,12,THREE WHEELER (GOODS),DIESEL,21,109
2024,September,12,THREE WHEELER (GOODS),ELECTRIC(BOV),8,111
2024,September,12,THREE WHEELER (PASSENGER),CNG ONLY,42,118
2024,September,12,THREE WHEELER (PASSENGER),DIESEL,9,119
2024,September,12,THREE WHEELER (PASSENGER),ELECTRIC(BOV),137,120
2024,September,12,THREE WHEELER (PASSENGER),ELECTRIC(BOV),32,120
2024,September,12,TRACTOR (COMMERCIAL),DIESEL,48,224
2024,September,12,TRAILER (COMMERCIAL),NOT APPLICABLE,14,238
2024,September,8,AGRICULTURAL TRACTOR,DIESEL,1317,276
2024,September,8,AMBULANCE,DIESEL,17,294
2024,September,8,AMBULANCE,PETROL,24,295
2024,September,8,ARTICULATED VEHICLE,DIESEL,158,216
2024,September,8,BREAKDOWN VAN,DIESEL,1,200
2024,September,8,BUS,CNG ONLY,5,2
2024,September,8,BUS,DIESEL,161,1
2024,September,8,BUS,ELECTRIC(BOV),2,3
2024,September,8,CAMPER VAN / TRAILER,DIESEL,6,164
2024,September,8,CASH VAN,DIESEL,1,195
2024,September,8,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,70,240
2024,September,8,CRANE MOUNTED VEHICLE,DIESEL,33,259
2024,September,8,DUMPER,DIESEL,7,234
2024,September,8,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),44,133
2024,September,8,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),7,133
2024,September,8,E-RICKSHAW(P),ELECTRIC(BOV),1907,138
2024,September,8,E-RICKSHAW(P),NOT APPLICABLE,7,139
2024,September,8,E-RICKSHAW(P),ELECTRIC(BOV),154,138
2024,September,8,EARTH MOVING EQUIPMENT,DIESEL,28,248
2024,September,8,EDUCATIONAL INSTITUTION BUS,DIESEL,2,26
2024,September,8,EXCAVATOR (NT),DIESEL,28,251
2024,September,8,FORK LIFT,DIESEL,2,267
2024,September,8,GOODS CARRIER,CNG ONLY,22,184
2024,September,8,GOODS CARRIER,DIESEL,2087,182
2024,September,8,GOODS CARRIER,ELECTRIC(BOV),10,185
2024,September,8,GOODS CARRIER,PETROL,99,183
2024,September,8,GOODS CARRIER,PETROL/CNG,18,186
2024,September,8,HARVESTER,DIESEL,1,284
2024,September,8,HEARSES,DIESEL,8,318
2024,September,8,LUXURY CAB,DIESEL,9,71
2024,September,8,LUXURY CAB,ELECTRIC(BOV),3,74
2024,September,8,LUXURY CAB,PETROL,2,69
2024,September,8,LUXURY CAB,PETROL/CNG,1,72
2024,September,8,LUXURY CAB,ELECTRIC(BOV),20,74
2024,September,8,M-CYCLE/SCOOTER,ELECTRIC(BOV),1003,77
2024,September,8,M-CYCLE/SCOOTER,PETROL,62361,78
2024,September,8,M-CYCLE/SCOOTER,PETROL/ETHANOL,6376,79
2024,September,8,M-CYCLE/SCOOTER,ELECTRIC(BOV),1104,77
2024,September,8,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,31,96
2024,September,8,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL/ETHANOL,1,97
2024,September,8,MAXI CAB,CNG ONLY,6,60
2024,September,8,MAXI CAB,DIESEL,45,59
2024,September,8,MAXI CAB,PETROL,6,61
2024,September,8,MOBILE CLINIC,DIESEL,1,304
2024,September,8,MOPED,ELECTRIC(BOV),2,87
2024,September,8,MOPED,PETROL,238,86
2024,September,8,MOTOR CAB,DIESEL,64,48
2024,September,8,MOTOR CAB,PETROL,322,49
2024,September,8,MOTOR CAB,PETROL/CNG,319,51
2024,September,8,MOTOR CAB,PETROL/HYBRID,34,50
2024,September,8,MOTOR CAB,ELECTRIC(BOV),47,53
2024,September,8,MOTOR CAR,DIESEL,990,152
2024,September,8,MOTOR CAR,DIESEL/HYBRID,14,157
2024,September,8,MOTOR CAR,ELECTRIC(BOV),105,156
2024,September,8,MOTOR CAR,PETROL,6692,153
2024,September,8,MOTOR CAR,PETROL/CNG,226,158
2024,September,8,MOTOR CAR,PETROL/HYBRID,746,155
2024,September,8,MOTOR CAR,PETROL/LPG,80,161
2024,September,8,MOTOR CAR,PLUG-IN HYBRID EV,1,159
2024,September,8,MOTOR CAR,ELECTRIC(BOV),62,156
2024,September,8,MOTOR CAR,PETROL/HYBRID,128,155
2024,September,8,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,6,105
2024,September,8,MOTORISED CYCLE (CC > 25CC),ELECTRIC(BOV),7,91
2024,September,8,OMNI BUS,DIESEL,60,9
2024,September,8,OMNI BUS,PETROL,2,11
2024,September,8,OMNI BUS (PRIVATE USE),CNG ONLY,2,14
2024,September,8,OMNI BUS (PRIVATE USE),DIESEL,119,15
2024,September,8,OMNI BUS (PRIVATE USE),PETROL,14,16
2024,September,8,OMNI BUS (PRIVATE USE),PETROL/HYBRID,8,18
2024,September,8,PRIVATE SERVICE VEHICLE,DIESEL,8,32
2024,September,8,RECOVERY VEHICLE,DIESEL,1,310
2024,September,8,THREE WHEELER (GOODS),CNG ONLY,9,110
2024,September,8,THREE WHEELER (GOODS),DIESEL,104,109
2024,September,8,THREE WHEELER (GOODS),ELECTRIC(BOV),47,111
2024,September,8,THREE WHEELER (GOODS),ELECTRIC(BOV),2,111
2024,September,8,THREE WHEELER (PASSENGER),CNG ONLY,52,118
2024,September,8,THREE WHEELER (PASSENGER),ELECTRIC(BOV),326,120
2024,September,8,THREE WHEELER (PASSENGER),LPG ONLY,709,121
2024,September,8,THREE WHEELER (PASSENGER),PETROL,1,117
2024,September,8,THREE WHEELER (PASSENGER),ELECTRIC(BOV),25,120
2024,September,8,TRACTOR (COMMERCIAL),DIESEL,76,224
2024,September,8,TRAILER (COMMERCIAL),NOT APPLICABLE,8,238
2024,September,8,VEHICLE FITTED WITH GENERATOR,DIESEL,3,213
2024,August,30,BUS,DIESEL,4,1
2024,August,30,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,3,240
2024,August,30,GOODS CARRIER,DIESEL,12,182
2024,August,30,GOODS CARRIER,PETROL,2,183
2024,August,30,LUXURY CAB,DIESEL,7,71
2024,August,30,M-CYCLE/SCOOTER,PETROL,452,78
2024,August,30,M-CYCLE/SCOOTER,PETROL/ETHANOL,24,79
2024,August,30,MAXI CAB,DIESEL,2,59
2024,August,30,MOPED,PETROL,3,86
2024,August,30,MOTOR CAB,DIESEL,3,48
2024,August,30,MOTOR CAB,PETROL,29,49
2024,August,30,MOTOR CAB,PETROL/HYBRID,4,50
2024,August,30,MOTOR CAB,ELECTRIC(BOV),1,53
2024,August,30,MOTOR CAR,DIESEL,24,152
2024,August,30,MOTOR CAR,ELECTRIC(BOV),1,156
2024,August,30,MOTOR CAR,PETROL,100,153
2024,August,30,MOTOR CAR,PETROL/HYBRID,11,155
2024,August,30,MOTOR CAR,PETROL/HYBRID,2,155
2024,August,30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,ELECTRIC(BOV),5,108
2024,August,30,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,9,105
2024,August,30,MOTORISED CYCLE (CC > 25CC),PETROL,1,92
2024,August,30,OMNI BUS,DIESEL,1,9
2024,August,30,THREE WHEELER (GOODS),DIESEL,2,109
2024,August,30,THREE WHEELER (PASSENGER),PETROL,8,117
2024,August,14,ADAPTED VEHICLE,PETROL,13,325
2024,August,14,ADAPTED VEHICLE,PETROL/CNG,2,329
2024,August,14,AGRICULTURAL TRACTOR,DIESEL,1549,276
2024,August,14,AMBULANCE,DIESEL,7,294
2024,August,14,AMBULANCE,PETROL,11,295
2024,August,14,ARTICULATED VEHICLE,DIESEL,20,216
2024,August,14,BUS,DIESEL,247,1
2024,August,14,CONSTRUCTION EQUIPMENT VEHICLE,DIESEL,159,240
2024,August,14,CRANE MOUNTED VEHICLE,DIESEL,7,259
2024,August,14,E-RICKSHAW WITH CART (G),ELECTRIC(BOV),5,133
2024,August,14,EDUCATIONAL INSTITUTION BUS,CNG ONLY,3,27
2024,August,14,EDUCATIONAL INSTITUTION BUS,DIESEL,191,26
2024,August,14,EXCAVATOR (NT),DIESEL,1,251
2024,August,14,FORK LIFT,PETROL/CNG,1,270
2024,August,14,GOODS CARRIER,CNG ONLY,20,184
2024,August,14,GOODS CARRIER,DIESEL,1527,182
2024,August,14,GOODS CARRIER,PETROL,15,183
2024,August,14,GOODS CARRIER,PETROL/CNG,4,186
2024,August,14,HARVESTER,DIESEL,2,284
2024,August,14,LUXURY CAB,DIESEL,3,71
2024,August,14,LUXURY CAB,PETROL,1,69
2024,August,14,LUXURY CAB,PETROL/HYBRID,1,70
2024,August,14,M-CYCLE/SCOOTER,ELECTRIC(BOV),1557,77
2024,August,14,M-CYCLE/SCOOTER,PETROL,41332,78
2024,August,14,M-CYCLE/SCOOTER,PETROL/ETHANOL,1699,79
2024,August,14,M-CYCLE/SCOOTER,ELECTRIC(BOV),1293,77
2024,August,14,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,4,96
2024,August,14,MAXI CAB,CNG ONLY,7,60
2024,August,14,MAXI CAB,DIESEL,82,59
2024,August,14,MAXI CAB,PETROL,23,61
2024,August,14,MAXI CAB,PETROL/HYBRID,3,63
2024,August,14,MOPED,PETROL,842,86
2024,August,14,MOTOR CAB,DIESEL,95,48
2024,August,14,MOTOR CAB,ELECTRIC(BOV),10,53
2024,August,14,MOTOR CAB,NOT APPLICABLE,8,57
2024,August,14,MOTOR CAB,PETROL,218,49
2024,August,14,MOTOR CAB,PETROL/CNG,144,51
2024,August,14,MOTOR CAB,PETROL/HYBRID,43,50
2024,August,14,MOTOR CAR,DIESEL,1482,152
2024,August,14,MOTOR CAR,DIESEL/HYBRID,8,157
2024,August,14,MOTOR CAR,ELECTRIC(BOV),86,156
2024,August,14,MOTOR CAR,PETROL,3197,153
2024,August,14,MOTOR CAR,PETROL/CNG,354,158
2024,August,14,MOTOR CAR,PETROL/HYBRID,488,155
2024,August,14,MOTOR CAR,ELECTRIC(BOV),14,156
2024,August,14,MOTOR CAR,PETROL/HYBRID,115,155
2024,August,14,MOTOR CYCLE/SCOOTER-USED FOR HIRE,PETROL,49,105
2024,August,14,MOTORISED CYCLE (CC > 25CC),ELECTRIC(BOV),2,91
2024,August,14,MOTORISED CYCLE (CC > 25CC),PETROL,1789,92
2024,August,14,MOTORISED CYCLE (CC > 25CC),PETROL/ETHANOL,79,93
2024,August,14,MOTORISED CYCLE (CC > 25CC),ELECTRIC(BOV),12,91
2024,August,14,OMNI BUS,DIESEL,17,9
2024,August,14,OMNI BUS,PETROL,2,11
2024,August,14,OMNI BUS (PRIVATE USE),CNG ONLY,1,14
2024,August,14,OMNI BUS (PRIVATE USE),DIESEL,19,15
2024,August,14,OMNI BUS (PRIVATE USE),PETROL,9,16
2024,August,14,OMNI BUS (PRIVATE USE),PETROL/HYBRID,4,18
2024,August,14,PRIVATE SERVICE VEHICLE,DIESEL,3,32
2024,August,14,ROAD ROLLER,DIESEL,4,258
2024,August,14,THREE WHEELER (GOODS),CNG ONLY,11,110
2024,August,14,THREE WHEELER (GOODS),DIESEL,401,109
2024,August,14,THREE WHEELER (GOODS),ELECTRIC(BOV),81,111
2024,August,14,THREE WHEELER (PASSENGER),CNG ONLY,627,118
2024,August,14,THREE WHEELER (PASSENGER),DIESEL,1320,119
2024,August,14,THREE WHEELER (PASSENGER),ELECTRIC(BOV),159,120
2024,August,14,TRACTOR (COMMERCIAL),DIESEL,544,224
2024,August,14,TRAILER (AGRICULTURAL),NOT APPLICABLE,252,289
2024,August,14,TRAILER (COMMERCIAL),NOT APPLICABLE,494,238
2024,August,14,VEHICLE FITTED WITH RIG,DIESEL,4,273
2024,August,26,AGRICULTURAL TRACTOR,DIESEL,3,276
2024,August,26,AMBULANCE,DIESEL,1,294
2024,August,26,BUS,CNG ONLY,2,2
2024,August,26,BUS,DIESEL,96,1
2024,August,26,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),DIESEL,30,245
2024,August,26,DUMPER,DIESEL,30,234
2024,August,26,EDUCATIONAL INSTITUTION BUS,DIESEL,3,26
2024,August,26,EXCAVATOR (COMMERCIAL),DIESEL,3,255
2024,August,26,EXCAVATOR (NT),DIESEL,2,251
2024,August,26,GOODS CARRIER,DIESEL,72,182
2024,August,26,GOODS CARRIER,PETROL,5,183
2024,August,26,M-CYCLE/SCOOTER,PETROL,1319,78
2024,August,26,M-CYCLE/SCOOTER,PETROL/ETHANOL,267,79
2024,August,26,M-CYCLE/SCOOTER-WITH SIDE CAR,PETROL,3,96
2024,August,26,MAXI CAB,DIESEL,5,59
2024,August,26,MAXI CAB,PETROL,1,61
2024,August,26,MOTOR CAB,DIESEL,9,48
2024,August,26,MOTOR CAB,PETROL,2,49
2024,August,26,MOTOR CAB,PETROL/HYBRID,2,50
2024,August,26,MOTOR CAR,DIESEL,280,152
2024,August,26,MOTOR CAR,ELECTRIC(BOV),2,156
2024,August,26,MOTOR CAR,PETROL,626,153
2024,August,26,MOTOR CAR,PETROL/HYBRID,74,155
2024,August,26,MOTOR CAR,PETROL/HYBRID,4,155
2024,August,26,OMNI BUS,DIESEL,1,9
2024,August,26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),DIESEL,3,40
2024,August,26,THREE WHEELER (PASSENGER),DIESEL,2,119
2024,August,26,THREE WHEELER (PASSENGER),PETROL,11,117
2024,August,26,TRACTOR (COMMERCIAL),DIESEL,68,224
2024,August,26,TRACTOR-TROLLEY(COMMERCIAL),NOT APPLICABLE,8,231
2024,August,26,TRAILER (COMMERCIAL),NOT APPLICABLE,3,238
2024,August,5,AGRICULTURAL TRACTOR,DIESEL,5,276
2024,August,5,AMBULANCE,DIESEL,8,294
2024,August,5,AMBULANCE,PETROL,9,295
2024,August,5,BUS,DIESEL,91,1
2024,August,5,CAMPER VAN / TRAILER,DIESEL,4,164
2024,August,5,CASH VAN,DIESEL,5,195
